Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
74.2,7.7867,1.244,8.5749
74.3,7.7972,1.2442,8.5919
74.4,7.8077,1.2445,8.6074
74.5,7.8182,1.2448,8.6233
74.6,7.8287,1.2448,8.6399
74.7,7.8391,1.2452,8.6555
74.8,7.8497,1.2455,8.6718
74.9,7.8602,1.2457,8.6882
75,7.8707,1.2461,8.7035
75.1,7.8812,1.2461,8.7198
75.2,7.8917,1.2464,8.7366
75.3,7.9022,1.2466,8.7519
75.4,7.9127,1.2469,8.7688
75.5,7.9231,1.247,8.7844
75.6,7.9337,1.2473,8.7998
75.7,7.9441,1.2474,8.8167
75.8,7.9546,1.2477,8.8323
75.9,7.9652,1.248,8.8486
76,7.9757,1.2476,8.8639
76.1,7.9861,1.2479,8.8787
76.2,7.9967,1.248,8.8955
76.3,8.0072,1.2482,8.9119
76.4,8.0176,1.2485,8.9269
76.5,8.0282,1.2486,8.9443
76.6,8.0387,1.2491,8.9606
76.7,8.0492,1.2491,8.9759
76.8,8.0597,1.2494,8.9934
76.9,8.0702,1.2495,9.009
77,8.0806,1.2497,9.0249
77.1,8.0912,1.2501,9.0423
77.2,8.1017,1.2502,9.0576
77.3,8.1123,1.2502,9.0741
77.4,8.1227,1.2505,9.0908
77.5,8.1332,1.2507,9.1062
77.6,8.1437,1.251,9.1239
77.7,8.1542,1.2511,9.1394
77.8,8.1646,1.2514,9.1551
77.9,8.1753,1.2515,9.173
78,8.1857,1.2516,9.1879
78.1,8.1962,1.2517,9.2044
78.2,8.2067,1.2518,9.222
78.3,8.2172,1.2522,9.2367
78.4,8.2276,1.2516,9.2523
78.5,8.2383,1.252,9.2686
78.6,8.2487,1.2521,9.2844
78.7,8.2591,1.2523,9.301
78.8,8.2697,1.2524,9.3175
78.9,8.2802,1.2525,9.3331
79,8.2906,1.2528,9.3509
79.1,8.3012,1.253,9.3666
79.2,8.3117,1.2532,9.3828
79.3,8.3221,1.2531,9.4007
79.4,8.3327,1.2536,9.4155
79.5,8.3432,1.2537,9.4328
79.6,8.3537,1.2538,9.4492
79.7,8.3641,1.254,9.4656
79.8,8.3747,1.2541,9.4824
79.9,8.3851,1.2541,9.4986
80,8.3957,1.2542,9.5147
80.1,8.4061,1.2544,9.5323
80.2,8.4168,1.2545,9.5487
80.3,8.4271,1.2549,9.5643
80.4,8.4376,1.2547,9.5817
80.5,8.4482,1.255,9.5968
80.6,8.4587,1.2552,9.6143
80.7,8.4691,1.2552,9.6308
80.8,8.4797,1.2555,9.6473
80.9,8.4902,1.2556,9.6641
81,8.5006,1.2558,9.6805
81.1,8.5112,1.2554,9.6957
81.2,8.5217,1.2552,9.712
81.3,8.5321,1.2553,9.7285
81.4,8.5427,1.2557,9.7445
81.5,8.5532,1.2558,9.7628
81.6,8.5636,1.2559,9.7773
81.7,8.5742,1.2559,9.7956
81.8,8.5847,1.2561,9.8123
81.9,8.5952,1.2563,9.8283
82,8.6057,1.2565,9.8465
82.1,8.6162,1.2565,9.8624
82.2,8.6266,1.2568,9.8788
82.3,8.6372,1.2568,9.8965
82.4,8.6476,1.2569,9.9125
82.5,8.6582,1.2569,9.9297
82.6,8.6686,1.2572,9.9467
82.7,8.6792,1.2574,9.9628
82.8,8.6897,1.2574,9.9806
82.9,8.7001,1.2573,9.9962
83,8.7106,1.2575,10.0134
83.1,8.7213,1.2576,10.031
83.2,8.7317,1.2577,10.047
83.3,8.7421,1.2577,10.0635
83.4,8.7527,1.2578,10.0817
83.5,8.7632,1.2579,10.0975
83.6,8.7737,1.2578,10.1156
83.7,8.7842,1.258,10.132
83.8,8.7947,1.2581,10.1478
83.9,8.8051,1.2582,10.1664
84,8.8157,1.2585,10.1821
84.1,8.8262,1.2583,10.1991
84.2,8.8367,1.2585,10.2165
84.3,8.8471,1.2584,10.2319
84.4,8.8577,1.2579,10.248
84.5,8.8682,1.258,10.265
84.6,8.8786,1.2582,10.281
84.7,8.8891,1.2583,10.2998
84.8,8.8997,1.2585,10.3158
84.9,8.9102,1.2585,10.3327
85,8.9207,1.2586,10.3504
85.1,8.9312,1.2586,10.3667
85.2,8.9417,1.2588,10.3838
85.3,8.9522,1.2588,10.4014
85.4,8.9628,1.259,10.4176
85.5,8.9732,1.2588,10.4351
85.6,8.9836,1.259,10.4516
85.7,8.9943,1.2591,10.4686
85.8,9.0047,1.2591,10.487
85.9,9.0152,1.2591,10.5031
86,9.0257,1.2591,10.5203
86.1,9.0362,1.2594,10.5374
86.2,9.0466,1.2593,10.5535
86.3,9.0572,1.2594,10.5719
86.4,9.0676,1.2596,10.5885
86.5,9.0782,1.2596,10.6054
86.6,9.0886,1.2596,10.6234
86.7,9.0992,1.2595,10.6396
86.8,9.1096,1.2596,10.657
86.9,9.1202,1.2596,10.6749
87,9.1306,1.2596,10.6906
87.1,9.1412,1.2599,10.7086
87.2,9.1516,1.2598,10.7258
87.3,9.1621,1.2599,10.7424
87.4,9.1727,1.2599,10.7611
87.5,9.1831,1.2599,10.7778
87.6,9.1936,1.2598,10.7943
87.7,9.2042,1.2597,10.8129
87.8,9.2147,1.26,10.8289
87.9,9.2252,1.26,10.8465
88,9.2357,1.26,10.8642
88.1,9.2462,1.2601,10.8801
88.2,9.2567,1.2594,10.8965
88.3,9.2672,1.2594,10.9135
88.4,9.2777,1.2595,10.9302
88.5,9.2881,1.2596,10.9476
88.6,9.2987,1.2597,10.965
88.7,9.3091,1.2596,10.9821
88.8,9.3197,1.2598,11.0003
88.9,9.3301,1.2597,11.0165
89,9.3407,1.2598,11.0342
89.1,9.3512,1.2598,11.0519
89.2,9.3617,1.2596,11.0682
89.3,9.3721,1.2597,11.0866
89.4,9.3827,1.2598,11.1037
89.5,9.3932,1.2598,11.1205
89.6,9.4037,1.2599,11.1391
89.7,9.4142,1.2598,11.1556
89.8,9.4246,1.26,11.1728
89.9,9.4351,1.2599,11.1913
90,9.4457,1.26,11.2072
90.1,9.4562,1.2598,11.2254
90.2,9.4666,1.26,11.2436
90.3,9.4772,1.2598,11.2599
90.4,9.4877,1.2599,11.278
90.5,9.4982,1.26,11.2949
90.6,9.5087,1.26,11.3123
90.7,9.5192,1.2599,11.3306
90.8,9.5296,1.26,11.3462
90.9,9.5402,1.26,11.3643
91,9.5506,1.2598,11.3819
91.1,9.5612,1.2599,11.3988
91.2,9.5716,1.2599,11.4175
91.3,9.5822,1.2598,11.4345
91.4,9.5926,1.2599,11.452
91.5,9.6031,1.2598,11.4703
91.6,9.6136,1.2598,11.4871
91.7,9.6242,1.2597,11.5048
91.8,9.6346,1.2598,11.5231
91.9,9.6451,1.2597,11.5396
92,9.6557,1.2598,11.5579
92.1,9.6662,1.2598,11.5758
92.2,9.6767,1.2597,11.5926
92.3,9.6872,1.2596,11.6111
92.4,9.6977,1.2596,11.6282
92.5,9.7082,1.2597,11.6452
92.6,9.7188,1.2596,11.6639
92.7,9.7291,1.2596,11.6805
92.8,9.7397,1.2596,11.6986
92.9,9.7502,1.2598,11.717
93,9.7607,1.2596,11.7336
93.1,9.7711,1.2589,11.7501
93.2,9.7817,1.2586,11.7663
93.3,9.7921,1.2588,11.7831
93.4,9.8027,1.259,11.802
93.5,9.8132,1.2589,11.8189
93.6,9.8237,1.259,11.8371
93.7,9.8341,1.2588,11.8549
93.8,9.8447,1.2587,11.8719
93.9,9.8552,1.2588,11.8902
94,9.8657,1.2588,11.9084
94.1,9.8761,1.2587,11.9253
94.2,9.8867,1.2586,11.944
94.3,9.8971,1.2585,11.9608
94.4,9.9076,1.2586,11.9782
94.5,9.9181,1.2586,11.997
94.6,9.9287,1.2585,12.0137
94.7,9.9392,1.2586,12.0312
94.8,9.9497,1.2585,12.0497
94.9,9.9602,1.2586,12.0666
95,9.9706,1.2584,12.0857
95.1,9.9812,1.2582,12.103
95.2,9.9917,1.2582,12.1201
95.3,10.0022,1.2582,12.139
95.4,10.0126,1.2582,12.1559
95.5,10.0232,1.2583,12.1745
95.6,10.0336,1.2579,12.192
95.7,10.0442,1.258,12.2097
95.8,10.0547,1.258,12.228
95.9,10.0652,1.2579,12.246
96,10.0757,1.258,12.2625
96.1,10.0861,1.2579,12.2826
96.2,10.0966,1.2579,12.2991
96.3,10.1072,1.2579,12.3176
96.4,10.1177,1.2577,12.3354
96.5,10.1281,1.2577,12.3528
96.6,10.1387,1.2576,12.3712
96.7,10.1491,1.2574,12.389
96.8,10.1597,1.2574,12.406
96.9,10.1702,1.2574,12.4257
97,10.1807,1.2572,12.4425
97.1,10.1912,1.2572,12.4604
97.2,10.2018,1.2573,12.4792
97.3,10.2121,1.2571,12.4962
97.4,10.2227,1.2571,12.515
97.5,10.2332,1.2568,12.5323
97.6,10.2437,1.2569,12.5499
97.7,10.2541,1.2568,12.5687
97.8,10.2647,1.2569,12.5864
97.9,10.2751,1.2566,12.6037
98,10.2857,1.2566,12.6231
98.1,10.2962,1.2565,12.6399
98.2,10.3066,1.2564,12.6579
98.3,10.3171,1.2565,12.6763
98.4,10.3277,1.2564,12.6936
98.5,10.3382,1.2564,12.7128
98.6,10.3487,1.2562,12.7302
98.7,10.3592,1.2561,12.7474
98.8,10.3697,1.256,12.767
98.9,10.3802,1.256,12.784
99,10.3907,1.256,12.8019
99.1,10.4012,1.2557,12.8213
99.2,10.4117,1.2558,12.8383
99.3,10.4222,1.2557,12.8571
99.4,10.4327,1.2555,12.8748
99.5,10.4432,1.2555,12.8924
99.6,10.4536,1.2552,12.9112
99.7,10.4643,1.2554,12.9292
99.8,10.4747,1.2545,12.9445
99.9,10.4851,1.2544,12.9628
100,10.4956,1.2546,12.98
100.1,10.5062,1.2543,12.999
100.2,10.5166,1.2544,13.0176
100.3,10.5272,1.2543,13.0342
100.4,10.5376,1.2543,13.0539
100.5,10.5481,1.2541,13.071
100.6,10.5587,1.2543,13.0892
100.7,10.5692,1.254,13.1083
100.8,10.5796,1.254,13.1254
100.9,10.5902,1.254,13.1443
101,10.6007,1.2539,13.1625
101.1,10.6112,1.2539,13.1794
101.2,10.6217,1.2538,13.1987
101.3,10.6321,1.2536,13.2161
101.4,10.6427,1.2536,13.2347
101.5,10.6532,1.2535,13.2531
101.6,10.6637,1.2534,13.2705
101.7,10.6741,1.2534,13.2891
101.8,10.6847,1.2533,13.308
101.9,10.6951,1.2532,13.3251
102,10.7058,1.2532,13.3441
102.1,10.7161,1.2529,13.3624
102.2,10.7266,1.2527,13.3799
102.3,10.7372,1.2529,13.3993
102.4,10.7477,1.2527,13.4168
102.5,10.758,1.2526,13.4348
102.6,10.7687,1.2525,13.4547
102.7,10.7792,1.2524,13.4718
102.8,10.7896,1.2523,13.4902
102.9,10.8001,1.2521,13.509
103,10.8107,1.2521,13.5262
103.1,10.8212,1.252,13.5457
103.2,10.8317,1.252,13.5632
103.3,10.8422,1.2517,13.581
103.4,10.8527,1.2517,13.6005
103.5,10.8632,1.2516,13.6179
103.6,10.8737,1.2516,13.6364
103.7,10.8842,1.2514,13.6554
103.8,10.8947,1.2512,13.6727
103.9,10.9052,1.2512,13.6919
104,10.9157,1.2511,13.7101
104.1,10.9262,1.251,13.7277
104.2,10.9366,1.2509,13.7471
104.3,10.9472,1.2509,13.7647
104.4,10.9577,1.2507,13.7835
104.5,10.9682,1.2506,13.8024
104.6,10.9786,1.2504,13.8196
104.7,10.9891,1.2503,13.8385
104.8,10.9996,1.2501,13.8569
104.9,11.0103,1.2502,13.8751
105,11.0206,1.2499,13.8941
105.1,11.0311,1.25,13.9118
105.2,11.0416,1.2499,13.9299
105.3,11.0522,1.2496,13.9497
105.4,11.0627,1.2496,13.967
105.5,11.0732,1.2494,13.9854
105.6,11.0837,1.2494,14.0048
105.7,11.0942,1.2492,14.0222
105.8,11.1047,1.2492,14.0419
105.9,11.1152,1.249,14.0599
106,11.1257,1.249,14.0779
106.1,11.1362,1.2488,14.0972
106.2,11.1467,1.2486,14.1149
106.3,11.1571,1.2486,14.1332
106.4,11.1677,1.2484,14.1526
106.5,11.1781,1.2484,14.1698
106.6,11.1888,1.2482,14.189
106.7,11.1991,1.2481,14.2077
106.8,11.2096,1.2478,14.2256
106.9,11.2201,1.2477,14.2446
107,11.2307,1.2476,14.2623
107.1,11.2411,1.2474,14.2805
107.2,11.2517,1.2474,14.3008
107.3,11.2622,1.2471,14.3182
107.4,11.2726,1.2474,14.3369
107.5,11.2832,1.2471,14.3558
107.6,11.2937,1.2469,14.3732
107.7,11.3041,1.2468,14.3933
107.8,11.3147,1.2467,14.4107
107.9,11.3253,1.2465,14.4294
108,11.3357,1.2464,14.4487
108.1,11.3462,1.2462,14.4665
108.2,11.3567,1.2462,14.4848
108.3,11.3673,1.2461,14.5037
108.4,11.3777,1.246,14.5214
108.5,11.3882,1.2457,14.5411
108.6,11.3987,1.2458,14.559
108.7,11.4092,1.2456,14.5766
108.8,11.4196,1.2452,14.597
108.9,11.4303,1.2453,14.6137
109,11.4406,1.245,14.6334
109.1,11.4511,1.245,14.6514
109.2,11.4616,1.2448,14.6698
109.3,11.4721,1.2447,14.6887
109.4,11.4826,1.2447,14.7079
109.5,11.4932,1.2447,14.7253
109.6,11.5036,1.2442,14.7454
109.7,11.514,1.2442,14.7631
109.8,11.5246,1.2442,14.7818
109.9,11.5352,1.244,14.8018
110,11.5457,1.2439,14.8189
110.1,11.5562,1.2436,14.8381
110.2,11.5667,1.2435,14.8567
110.3,11.5771,1.2433,14.8747
110.4,11.5877,1.2432,14.8941
110.5,11.5982,1.2432,14.9124
110.6,11.6088,1.2431,14.9302
110.7,11.6192,1.2429,14.9504
110.8,11.6297,1.2428,14.9678
110.9,11.6401,1.2418,14.9837
111,11.6506,1.2419,15.0027
111.1,11.6611,1.2417,15.0206
111.2,11.6718,1.2418,15.0404
111.3,11.6821,1.2416,15.0588
111.4,11.6926,1.2412,15.0765
111.5,11.7032,1.2414,15.0965
111.6,11.7137,1.2413,15.1147
111.7,11.7241,1.241,15.1332
111.8,11.7347,1.2408,15.1526
111.9,11.7451,1.2407,15.1701
112,11.7556,1.2409,15.1893
112.1,11.7662,1.2406,15.2073
112.2,11.7767,1.2408,15.226
112.3,11.7872,1.2404,15.2453
112.4,11.7977,1.2403,15.2635
112.5,11.8082,1.2403,15.2815
112.6,11.8186,1.24,15.3014
112.7,11.8292,1.2399,15.3196
112.8,11.8396,1.2398,15.3377
112.9,11.8503,1.2395,15.3579
113,11.8607,1.2396,15.3752
113.1,11.8712,1.2392,15.3957
113.2,11.8817,1.2391,15.4133
113.3,11.8922,1.2391,15.4318
113.4,11.9026,1.239,15.4516
113.5,11.9132,1.2389,15.4703
113.6,11.9236,1.2385,15.4884
113.7,11.9341,1.2385,15.5083
113.8,11.9447,1.2383,15.5259
113.9,11.9552,1.2383,15.5452
114,11.9656,1.238,15.5641
114.1,11.9763,1.2382,15.5824
114.2,11.9867,1.2376,15.6021
114.3,11.9971,1.2377,15.62
114.4,12.0077,1.2377,15.6389
114.5,12.0182,1.2374,15.6589
114.6,12.0287,1.2374,15.6765
114.7,12.0393,1.2371,15.6954
114.8,12.0497,1.2369,15.7152
114.9,12.0601,1.2369,15.7326
115,12.0707,1.2366,15.7523
115.1,12.0811,1.2365,15.7708
115.2,12.0917,1.2364,15.7889
115.3,12.1021,1.2361,15.8091
115.4,12.1127,1.2359,15.8274
115.5,12.1231,1.2358,15.8456
115.6,12.1336,1.2357,15.8654
115.7,12.1441,1.2356,15.883
115.8,12.1548,1.2356,15.903
115.9,12.1652,1.2354,15.9217
116,12.1757,1.2352,15.9397
116.1,12.1862,1.2351,15.96
116.2,12.1966,1.235,15.9783
116.3,12.2072,1.2347,15.9968
116.4,12.2178,1.2347,16.016
116.5,12.2282,1.2345,16.0339
116.6,12.2386,1.2345,16.054
116.7,12.2492,1.2343,16.0728
116.8,12.2597,1.2341,16.0909
116.9,12.2702,1.234,16.111
117,12.2807,1.2338,16.1294
117.1,12.2912,1.2336,16.1474
117.2,12.3016,1.2335,16.1669
117.3,12.3122,1.2333,16.1845
117.4,12.3226,1.2332,16.2039
117.5,12.3332,1.233,16.2237
117.6,12.3436,1.2329,16.2413
117.7,12.3541,1.2327,16.2615
117.8,12.3646,1.2324,16.2793
117.9,12.3751,1.2324,16.298
118,12.3857,1.2321,16.3182
118.1,12.3962,1.232,16.3356
118.2,12.4066,1.2319,16.3553
118.3,12.4172,1.2318,16.3751
118.4,12.4277,1.2316,16.3933
118.5,12.4382,1.2313,16.4134
118.6,12.4487,1.2312,16.4315
118.7,12.4592,1.2311,16.4502
118.8,12.4697,1.231,16.4706
118.9,12.4802,1.2309,16.4884
119,12.4907,1.2308,16.5076
119.1,12.5011,1.2303,16.5272
119.2,12.5117,1.2304,16.5454
119.3,12.5223,1.2303,16.5657
119.4,12.5327,1.2301,16.5836
119.5,12.5431,1.2299,16.6021
119.6,12.5537,1.2298,16.6226
119.7,12.5641,1.2296,16.6406
119.8,12.5747,1.2297,16.6601
119.9,12.5851,1.2293,16.6794
120,12.5956,1.2292,16.697
120.1,12.6061,1.229,16.7167
120.2,12.6166,1.2287,16.736
120.3,12.6271,1.2284,16.7541
120.4,12.6377,1.2285,16.7744
120.5,12.6481,1.2283,16.792
120.6,12.6586,1.2281,16.8113
120.7,12.6691,1.2277,16.8306
120.8,12.6796,1.2279,16.8486
120.9,12.6902,1.2278,16.8692
121,12.7008,1.2277,16.8877
121.1,12.7112,1.2274,16.9064
121.2,12.7217,1.2273,16.9263
121.3,12.7322,1.227,16.9436
121.4,12.7427,1.2268,16.9621
121.5,12.7533,1.2266,16.9827
121.6,12.7637,1.2263,17.0005
121.7,12.7742,1.2263,17.0203
121.8,12.7846,1.2263,17.0384
121.9,12.7952,1.226,17.0578
122,12.8056,1.2259,17.0778
122.1,12.8162,1.2257,17.0959
122.2,12.8267,1.2256,17.1152
122.3,12.8372,1.2254,17.1348
122.4,12.8476,1.2252,17.1528
122.5,12.8581,1.2252,17.1732
122.6,12.8686,1.2248,17.1917
122.7,12.8792,1.2247,17.2101
122.8,12.8896,1.2244,17.2304
122.9,12.9001,1.2243,17.2482
123,12.9107,1.2244,17.2677
123.1,12.9212,1.2241,17.2872
123.2,12.9317,1.224,17.3058
123.3,12.9422,1.2237,17.326
123.4,12.9527,1.2236,17.3447
123.5,12.9632,1.2236,17.3631
123.6,12.9738,1.2232,17.3838
123.7,12.9842,1.223,17.4015
123.8,12.9948,1.2231,17.4212
123.9,13.0052,1.2229,17.4406
124,13.0157,1.2225,17.4587
124.1,13.0261,1.2225,17.4786
124.2,13.0367,1.2223,17.4976
124.3,13.0471,1.2221,17.5159
124.4,13.0577,1.2218,17.536
124.5,13.0681,1.2217,17.5543
124.6,13.0786,1.2214,17.5735
124.7,13.0891,1.2214,17.5938
124.8,13.0996,1.2212,17.6119
124.9,13.1101,1.2211,17.6314
125,13.1207,1.2208,17.6505
125.1,13.1311,1.2207,17.6693
125.2,13.1416,1.2205,17.6894
125.3,13.1522,1.2205,17.7077
125.4,13.1626,1.2203,17.7266
125.5,13.1732,1.22,17.7475
125.6,13.1837,1.2198,17.7652
125.7,13.1942,1.2197,17.785
125.8,13.2047,1.2195,17.8043
125.9,13.2152,1.2194,17.8229
126,13.2257,1.2192,17.8433
126.1,13.2363,1.2189,17.8613
126.2,13.2467,1.2191,17.8798
126.3,13.2571,1.2188,17.9008
126.4,13.2676,1.2186,17.9189
126.5,13.2782,1.2184,17.9387
126.6,13.2886,1.2183,17.9579
126.7,13.2992,1.218,17.9764
126.8,13.3096,1.218,17.9967
126.9,13.3201,1.2177,18.0152
127,13.3307,1.2175,18.0337
127.1,13.3411,1.2173,18.0541
127.2,13.3516,1.2172,18.0724
127.3,13.3622,1.217,18.0926
127.4,13.3727,1.2169,18.1116
127.5,13.3831,1.2169,18.1299
127.6,13.3937,1.2166,18.1506
127.7,13.4041,1.2164,18.1692
127.8,13.4148,1.2163,18.1883
127.9,13.4252,1.2162,18.2083
128,13.4357,1.2161,18.2262
128.1,13.4462,1.2159,18.2467
128.2,13.4567,1.2156,18.2661
128.3,13.4672,1.2154,18.2836
128.4,13.4777,1.2152,18.3043
128.5,13.4882,1.2152,18.3228
128.6,13.4987,1.215,18.3419
128.7,13.5092,1.2147,18.3619
128.8,13.5197,1.2147,18.3802
128.9,13.5301,1.2144,18.3997
129,13.5407,1.2145,18.4203
129.1,13.5512,1.2141,18.4385
129.2,13.5616,1.2138,18.4581
129.3,13.5721,1.2136,18.4772
129.4,13.5826,1.2135,18.4958
129.5,13.5931,1.2134,18.5166
129.6,13.6037,1.2131,18.5345
129.7,13.6141,1.2131,18.5535
129.8,13.6246,1.2129,18.5738
129.9,13.6352,1.2128,18.5926
130,13.6457,1.2124,18.6122
130.1,13.6562,1.2125,18.6315
130.2,13.6667,1.2122,18.65
130.3,13.6772,1.2119,18.6709
130.4,13.6877,1.2119,18.6885
130.5,13.6982,1.2118,18.7063
130.6,13.7086,1.2116,18.7271
130.7,13.7193,1.2114,18.7454
130.8,13.7297,1.2112,18.766
130.9,13.7401,1.2109,18.7848
131,13.7506,1.2106,18.8032
131.1,13.7612,1.2108,18.8243
131.2,13.7716,1.2105,18.8425
131.3,13.7823,1.2105,18.862
131.4,13.7927,1.2102,18.8822
131.5,13.8031,1.2099,18.9009
131.6,13.8137,1.2099,18.9202
131.7,13.8242,1.2095,18.9402
131.8,13.8346,1.2095,18.9581
131.9,13.8452,1.2093,18.9783
132,13.8557,1.209,18.9949
132.1,13.8661,1.2089,19.0142
132.2,13.8766,1.2086,19.0346
132.3,13.8871,1.2085,19.0527
132.4,13.8977,1.2084,19.0726
132.5,13.9082,1.2084,19.0928
132.6,13.9187,1.208,19.1118
132.7,13.9291,1.2078,19.1315
132.8,13.9397,1.2078,19.1507
132.9,13.9502,1.2077,19.1691
133,13.9608,1.2075,19.1909
133.1,13.9711,1.2072,19.2081
133.2,13.9816,1.207,19.2287
133.3,13.9922,1.2069,19.2479
133.4,14.0027,1.2066,19.2672
133.5,14.0131,1.2066,19.2869
133.6,14.0237,1.2064,19.3058
133.7,14.0342,1.2062,19.3244
133.8,14.0446,1.206,19.3459
133.9,14.0552,1.2056,19.3639
134,14.0657,1.2056,19.3834
134.1,14.0762,1.2054,19.4031
134.2,14.0867,1.2054,19.4219
134.3,14.0972,1.205,19.4427
134.4,14.1076,1.2049,19.4609
134.5,14.1182,1.2048,19.4802
134.6,14.1287,1.2046,19.5005
134.7,14.1392,1.2043,19.5188
134.8,14.1496,1.2042,19.5387
134.9,14.1602,1.204,19.5584
135,14.1707,1.2039,19.577
135.1,14.1812,1.2037,19.5978
135.2,14.1916,1.2034,19.6166
135.3,14.2022,1.2035,19.6353
135.4,14.2127,1.2032,19.6562
135.5,14.2232,1.2029,19.6743
135.6,14.2337,1.2027,19.6938
135.7,14.2442,1.2026,19.7142
135.8,14.2546,1.2024,19.7323
135.9,14.2652,1.2023,19.753
136,14.2757,1.202,19.772
136.1,14.2861,1.2019,19.7904
136.2,14.2967,1.2016,19.8108
136.3,14.3072,1.2016,19.8288
136.4,14.3177,1.2013,19.8488
136.5,14.3282,1.2013,19.869
136.6,14.3387,1.2011,19.8872
136.7,14.3492,1.2009,19.9073
136.8,14.3597,1.2007,19.9269
136.9,14.3702,1.2004,19.9453
137,14.3807,1.2003,19.9666
137.1,14.3912,1.2002,19.9846
137.2,14.4017,1.1999,20.0039
137.3,14.4121,1.1996,20.0247
137.4,14.4226,1.1996,20.0432
137.5,14.4331,1.1995,20.0629
137.6,14.4437,1.1992,20.0829
137.7,14.4541,1.199,20.1014
137.8,14.4646,1.1988,20.1223
137.9,14.4752,1.1988,20.1405
138,14.4857,1.1985,20.1596
138.1,14.4961,1.1984,20.1794
138.2,14.5067,1.1982,20.1978
138.3,14.5171,1.1979,20.2174
138.4,14.5276,1.1979,20.2363
138.5,14.5382,1.1976,20.2555
138.6,14.5486,1.1975,20.2759
138.7,14.5591,1.1973,20.2952
138.8,14.5698,1.197,20.3138
138.9,14.5803,1.197,20.3353
139,14.5907,1.1967,20.3526
139.1,14.6012,1.1966,20.3749
139.2,14.6117,1.1963,20.3925
139.3,14.6223,1.1963,20.412
139.4,14.6327,1.196,20.4325
139.5,14.6432,1.1959,20.4516
139.6,14.6537,1.1956,20.4708
139.7,14.6642,1.1955,20.4911
139.8,14.6746,1.1953,20.509
139.9,14.6852,1.1951,20.5307
140,14.6956,1.195,20.5493
140.1,14.7061,1.1949,20.5681
140.2,14.7167,1.1946,20.5891
140.3,14.7271,1.1945,20.6071
140.4,14.7376,1.1941,20.6275
140.5,14.7483,1.1942,20.6473
140.6,14.7587,1.1938,20.6655
140.7,14.7691,1.1936,20.6863
140.8,14.7797,1.1936,20.7052
140.9,14.7902,1.1931,20.7246
141,14.8007,1.1931,20.7455
141.1,14.8112,1.193,20.7631
141.2,14.8217,1.1927,20.7835
141.3,14.8322,1.1926,20.8031
141.4,14.8427,1.1925,20.8216
141.5,14.8532,1.1922,20.8426
141.6,14.8637,1.192,20.8613
141.7,14.8741,1.1919,20.8808
141.8,14.8847,1.1918,20.9013
141.9,14.8952,1.1914,20.9196
142,14.9056,1.1912,20.9403
142.1,14.9161,1.1913,20.9602
142.2,14.9268,1.191,20.9783
142.3,14.9372,1.1908,20.9995
142.4,14.9476,1.1905,21.0175
142.5,14.9582,1.1905,21.0379
142.6,14.9687,1.1903,21.0577
142.7,14.9792,1.1901,21.0763
142.8,14.9897,1.19,21.0966
142.9,15.0002,1.1898,21.116
143,15.0106,1.1896,21.1351
143.1,15.0212,1.1893,21.1559
143.2,15.0317,1.1891,21.1737
143.3,15.0422,1.1891,21.1944
143.4,15.0527,1.1887,21.2147
143.5,15.0632,1.1885,21.233
143.6,15.0736,1.1885,21.2538
143.7,15.0842,1.1884,21.2725
143.8,15.0946,1.188,21.2917
143.9,15.1052,1.1878,21.3127
144,15.1157,1.1876,21.3307
144.1,15.1261,1.1873,21.3515
144.2,15.1366,1.1875,21.3709
144.3,15.1472,1.1871,21.3898
144.4,15.1577,1.1869,21.4106
144.5,15.1682,1.1869,21.4292
144.6,15.1786,1.1865,21.4489
144.7,15.1892,1.1864,21.4692
144.8,15.1997,1.1862,21.4875
144.9,15.2102,1.1862,21.5081
145,15.2206,1.1859,21.5273
145.1,15.2313,1.1857,21.5468
145.2,15.2417,1.1855,21.5675
145.3,15.2522,1.1852,21.5856
145.4,15.2627,1.1852,21.6059
145.5,15.2731,1.185,21.6261
145.6,15.2837,1.1848,21.6442
145.7,15.2942,1.1846,21.6655
145.8,15.3047,1.1846,21.6838
145.9,15.3151,1.1842,21.7036
146,15.3257,1.184,21.7241
146.1,15.3362,1.1838,21.742
146.2,15.3467,1.1837,21.7626
146.3,15.3571,1.1833,21.7828
146.4,15.3677,1.1834,21.8015
146.5,15.3782,1.1832,21.8222
146.6,15.3887,1.1829,21.841
146.7,15.3991,1.1827,21.8607
146.8,15.4097,1.1826,21.8818
146.9,15.4202,1.1825,21.8996
147,15.4307,1.1822,21.9199
147.1,15.4412,1.182,21.9395
147.2,15.4517,1.1819,21.9585
147.3,15.4622,1.1816,21.98
147.4,15.4728,1.1816,21.9982
147.5,15.4831,1.1813,22.0174
147.6,15.4936,1.1812,22.0386
147.7,15.5042,1.1811,22.0572
147.8,15.5147,1.1807,22.0781
147.9,15.5252,1.1804,22.0966
148,15.5357,1.1803,22.1155
148.1,15.5462,1.1802,22.1369
148.2,15.5566,1.1801,22.1554
148.3,15.5672,1.1797,22.1752
148.4,15.5775,1.1797,22.1942
148.5,15.5882,1.1794,22.2121
148.6,15.5986,1.1792,22.2308
148.7,15.6092,1.1791,22.2512
148.8,15.6196,1.1789,22.269
148.9,15.6302,1.1788,22.2917
149,15.6407,1.1785,22.3087
149.1,15.6512,1.1784,22.3304
149.2,15.6616,1.1782,22.3489
